date,symbol,actualearningresult,estimatedearning,ticker
2013-04-15,SCHW,0.15,0.16,SCHW
2012-10-15,SCHW,0.17,0.17,SCHW
2012-07-17,SCHW,0.2,0.18,SCHW
2012-04-16,SCHW,0.15,0.15,SCHW
2011-10-17,SCHW,0.19,0.19,SCHW
2011-07-18,SCHW,0.2,0.19,SCHW
2011-04-15,SCHW,0.2,0.19,SCHW
2010-10-15,SCHW,0.1,0.09,SCHW
2010-07-16,SCHW,0.17,0.15,SCHW
2010-04-15,SCHW,0.1,0.11,SCHW
2009-10-15,SCHW,0.17,0.17,SCHW
2009-07-16,SCHW,0.18,0.18,SCHW
2009-04-15,SCHW,0.19,0.15,SCHW
2008-10-15,SCHW,0.26,0.23,SCHW
2008-07-16,SCHW,0.27,0.26,SCHW
2008-04-15,SCHW,0.26,0.26,SCHW
2007-10-15,SCHW,0.27,0.25,SCHW
2007-07-17,SCHW,0.23,0.23,SCHW
2007-04-17,SCHW,0.22,0.22,SCHW
2006-10-16,SCHW,0.21,0.2,SCHW
2006-07-18,SCHW,0.19,0.2,SCHW
2006-04-17,SCHW,0.19,0.19,SCHW
2005-10-17,SCHW,0.16,0.15,SCHW
2005-07-18,SCHW,0.14,0.13,SCHW
2005-04-15,SCHW,0.12,0.12,SCHW
2004-10-15,SCHW,0.08,0.08,SCHW
2004-07-20,SCHW,0.08,0.09,SCHW
2004-04-20,SCHW,0.12,0.12,SCHW
2003-10-21,SCHW,0.11,0.1,SCHW
2003-07-23,SCHW,0.09,0.09,SCHW
2003-04-22,SCHW,0.05,0.05,SCHW
2002-10-15,SCHW,0.07,0.07,SCHW
2002-07-16,SCHW,0.07,0.08,SCHW
2002-04-16,SCHW,0.08,0.08,SCHW
2001-10-16,SCHW,0.06,0.05,SCHW
2001-07-17,SCHW,0.07,0.08,SCHW
2001-04-17,SCHW,0.08,0.08,SCHW
2000-10-17,SCHW,0.12,0.12,SCHW
2000-07-18,SCHW,0.14,0.15,SCHW
2000-04-17,SCHW,0.22,0.22,SCHW
1999-10-14,SCHW,0.1,0.1,SCHW
1999-07-16,SCHW,0.12,0.11,SCHW
1999-04-15,SCHW,0.12,0.11,SCHW
1998-10-15,SCHW,0.08,0.07,SCHW
1998-07-16,SCHW,0.06,0.06,SCHW
1998-04-15,SCHW,0.06,0.06,SCHW
1997-10-15,SCHW,0.06,0.06,SCHW
1997-07-16,SCHW,0.05,0.05,SCHW
1997-04-16,SCHW,0.05,0.05,SCHW
1997-01-16,SCHW,0.05,0.05,SCHW
1996-07-17,SCHW,0.06,0.04487,SCHW
1996-04-16,SCHW,0.04,0.04246,SCHW
1995-10-12,SCHW,0.04,0.0418,SCHW
1995-07-18,SCHW,0.04,0.03657,SCHW
1995-04-17,SCHW,0.03,0.02754,SCHW
1995-01-17,SCHW,0.03,0.02853,SCHW
1994-07-13,SCHW,0.03,0.02864,SCHW
1994-04-13,SCHW,0.03,0.03092,SCHW
1993-10-12,SCHW,0.02,0.01846,SCHW
2026-02-19,SO,0.55,0.558,SO
2025-10-30,SO,1.6,1.51,SO
2025-07-31,SO,0.91,0.875,SO
2025-05-01,SO,1.23,1.2,SO
2025-02-20,SO,0.5,0.506,SO
2024-10-31,SO,1.43,1.34,SO
2024-08-01,SO,1.1,0.92,SO
2024-05-02,SO,1.03,0.91,SO
2024-02-15,SO,0.64,0.6,SO
2023-11-02,SO,1.42,1.32,SO
2023-08-03,SO,0.79,0.75,SO
2023-04-27,SO,0.79,0.71,SO
2023-02-16,SO,0.26,0.24,SO
2022-10-27,SO,1.31,1.33,SO
2022-07-28,SO,1.07,0.84,SO
2022-04-28,SO,0.97,0.9,SO
2022-02-17,SO,0.36,0.35,SO
2021-11-04,SO,1.23,1.22,SO
2021-07-29,SO,0.84,0.79,SO
2021-04-29,SO,0.98,0.83,SO
2021-02-18,SO,0.47,0.42,SO
2020-10-29,SO,1.22,1.21,SO
2020-07-30,SO,0.78,0.66,SO
2020-04-30,SO,0.78,0.71,SO
2020-02-20,SO,0.27,0.26,SO
2019-10-30,SO,1.34,1.14,SO
2019-07-31,SO,0.8,0.73,SO
2019-05-01,SO,0.7,0.7,SO
2019-02-20,SO,0.25,0.23,SO
2018-11-07,SO,1.14,1.07,SO
2018-08-08,SO,0.8,0.69,SO
2018-05-02,SO,0.88,0.83,SO
2018-02-21,SO,0.51,0.46,SO
2017-11-01,SO,1.12,1.07,SO
2017-08-02,SO,0.73,0.71,SO
2017-05-03,SO,0.66,0.6,SO
2017-02-22,SO,0.24,0.33,SO
2016-10-31,SO,1.28,1.17,SO
2016-07-27,SO,0.74,0.7,SO
2016-04-27,SO,0.58,0.53,SO
2016-02-03,SO,0.44,0.42,SO
2015-10-28,SO,1.17,1.16,SO
2015-07-29,SO,0.71,0.69,SO
2015-04-29,SO,0.56,0.58,SO
2015-02-04,SO,0.38,0.38,SO
2014-10-29,SO,1.09,1.07,SO
2014-07-30,SO,0.68,0.66,SO
2014-04-30,SO,0.66,0.55,SO
2014-01-29,SO,0.5,0.46,SO
2013-10-30,SO,1.08,1.11,SO
2013-07-31,SO,0.66,0.67,SO
2013-04-24,SO,0.49,0.51,SO
2013-01-30,SO,0.44,0.39,SO
2012-11-05,SO,1.11,1.13,SO
2012-07-25,SO,0.69,0.68,SO
2012-04-25,SO,0.42,0.46,SO
2012-01-25,SO,0.3,0.3,SO
2011-10-26,SO,1.07,1.04,SO
2011-07-27,SO,0.71,0.64,SO
2011-04-27,SO,0.5,0.5,SO
2011-01-26,SO,0.18,0.18,SO
2010-10-27,SO,0.98,0.99,SO
2010-07-28,SO,0.62,0.59,SO
2010-04-28,SO,0.6,0.44,SO
2010-01-27,SO,0.31,0.3,SO
2009-10-28,SO,0.99,0.98,SO
2009-07-29,SO,0.6,0.59,SO
2009-04-29,SO,0.42,0.41,SO
2009-01-28,SO,0.26,0.25,SO
2008-10-23,SO,1.01,1.02,SO
2008-07-30,SO,0.63,0.57,SO
2008-04-30,SO,0.47,0.41,SO
2008-01-30,SO,0.26,0.24,SO
2007-10-25,SO,0.99,0.99,SO
2007-07-26,SO,0.55,0.52,SO
2007-04-27,SO,0.41,0.35,SO
2007-01-25,SO,0.25,0.23,SO
2006-10-26,SO,0.99,0.95,SO
2006-07-27,SO,0.52,0.51,SO
2006-04-25,SO,0.35,0.39,SO
2006-01-26,SO,0.21,0.22,SO
2005-10-25,SO,0.97,0.9,SO
2005-07-26,SO,0.52,0.51,SO
2005-04-26,SO,0.43,0.41,SO
2005-01-25,SO,0.24,0.21,SO
2004-10-21,SO,0.87,0.87,SO
2004-07-28,SO,0.48,0.48,SO
2004-04-28,SO,0.45,0.37,SO
2004-01-29,SO,0.22,0.17,SO
2003-10-21,SO,0.85,0.78,SO
2003-07-29,SO,0.49,0.45,SO
2003-04-30,SO,0.41,0.33,SO
2003-01-27,SO,0.23,0.16,SO
2002-10-30,SO,0.84,0.79,SO
2002-07-22,SO,0.47,0.42,SO
2002-04-18,SO,0.32,0.29,SO
2002-01-24,SO,0.16,0.15,SO
2001-10-22,SO,0.8,0.79,SO
2001-07-23,SO,0.4,0.39,SO
2001-04-26,SO,0.23,0.23,SO
2026-02-02,SPG,3.49,3.47,SPG
2025-11-03,SPG,3.22,3.09,SPG
2025-08-04,SPG,3.05,3.04,SPG
2025-05-12,SPG,2.95,2.91,SPG
2025-02-04,SPG,3.68,1.98,SPG
2024-11-01,SPG,2.84,1.57,SPG
2024-08-05,SPG,2.9,2.93,SPG
2024-05-06,SPG,3.56,2.8,SPG
2024-02-05,SPG,3.69,3.34,SPG
2023-10-30,SPG,3.2,2.98,SPG
2023-08-02,SPG,2.88,2.91,SPG
2023-05-02,SPG,2.74,2.8,SPG
2023-02-06,SPG,3.15,3.14,SPG
2022-11-01,SPG,2.97,2.93,SPG
2022-08-01,SPG,2.96,2.91,SPG
2022-05-09,SPG,2.78,2.73,SPG
2022-02-07,SPG,3.09,2.88,SPG
2021-11-01,SPG,3.13,2.47,SPG
2021-08-02,SPG,2.92,2.37,SPG
2021-05-10,SPG,2.48,2.25,SPG
2021-02-08,SPG,2.17,2.19,SPG
2020-11-09,SPG,2.05,2.25,SPG
2020-08-10,SPG,2.12,2.31,SPG
2020-05-11,SPG,2.78,2.9,SPG
2020-02-04,SPG,2.96,2.95,SPG
2019-10-30,SPG,3.05,3.05,SPG
2019-07-31,SPG,2.99,2.98,SPG
2019-04-30,SPG,3.04,3.02,SPG
2019-02-01,SPG,2.3,1.9,SPG
2018-10-25,SPG,3.05,3.02,SPG
2018-07-30,SPG,2.98,2.91,SPG
2018-04-27,SPG,2.87,2.83,SPG
2018-01-31,SPG,3.12,3.12,SPG
2017-10-27,SPG,2.89,2.88,SPG
2017-08-01,SPG,2.47,2.45,SPG
2017-04-27,SPG,2.74,2.76,SPG
2017-01-31,SPG,2.91,2.51,SPG
2016-10-26,SPG,2.7,2.68,SPG
2016-07-27,SPG,2.63,2.62,SPG
2016-04-26,SPG,2.63,2.54,SPG
2016-01-29,SPG,2.73,2.44,SPG
2015-10-27,SPG,2.54,2.46,SPG
2015-07-24,SPG,2.63,2.35,SPG
2015-04-24,SPG,2.28,2.23,SPG
2015-01-30,SPG,2.47,2.47,SPG
2014-10-22,SPG,1.9,2.02,SPG
2014-07-23,SPG,2.16,2.14,SPG
2014-04-22,SPG,2.38,2.24,SPG
2014-01-31,SPG,2.47,2.43,SPG
2013-10-25,SPG,2.21,2.16,SPG
2013-07-29,SPG,2.11,2.07,SPG
2013-04-26,SPG,2.05,2.01,SPG
2013-02-04,SPG,2.29,1.08,SPG
2012-10-25,SPG,1.99,1.92,SPG
2012-07-24,SPG,1.89,0.93,SPG
2012-04-27,SPG,2.18,0.84,SPG
2012-02-03,SPG,1.91,0.9,SPG
2011-10-25,SPG,1.71,0.68,SPG
2011-07-26,SPG,1.65,0.61,SPG
2011-04-29,SPG,1.61,0.54,SPG
2011-02-04,SPG,1.8,0.77,SPG
2010-11-01,SPG,0.79,0.39,SPG
2010-07-30,SPG,1.38,0.46,SPG
2010-04-30,SPG,1.41,-0.22,SPG
2010-02-05,SPG,1.66,0.46,SPG
2009-10-30,SPG,1.38,0.35,SPG
2009-08-04,SPG,1.38,0.31,SPG
2009-05-01,SPG,0.45,0.25,SPG
2009-01-30,SPG,0.64,0.8,SPG
2008-11-03,SPG,0.5,0.46,SPG
2008-07-28,SPG,0.34,0.39,SPG
2008-04-29,SPG,0.39,0.35,SPG
2008-02-01,SPG,0.6,0.61,SPG
2007-10-29,SPG,0.74,0.43,SPG
2007-07-30,SPG,0.27,0.41,SPG
2007-04-27,SPG,0.44,0.33,SPG
2007-02-02,SPG,0.92,0.68,SPG
2006-10-30,SPG,0.43,0.32,SPG
2006-07-31,SPG,0.37,0.28,SPG
2006-04-28,SPG,0.47,0.21,SPG
2006-02-06,SPG,0.44,0.59,SPG
2005-10-27,SPG,0.3,0.16,SPG
2005-07-28,SPG,0.27,0.23,SPG
2005-04-28,SPG,0.26,0.12,SPG
2005-02-10,SPG,0.49,0.7,SPG
2004-07-28,SPG,0.34,0.35,SPG
2004-05-06,SPG,0.24,0.36,SPG
2004-02-05,SPG,0.64,0.64,SPG
2003-10-30,SPG,0.29,0.36,SPG
2003-05-07,SPG,0.29,0.26,SPG
2002-10-31,SPG,0.33,0.33,SPG
2002-07-31,SPG,0.91,0.39,SPG
2002-02-07,SPG,0.43,0.32,SPG
2026-01-28,T,0.52,0.4628,T
2025-10-22,T,0.54,0.537,T
2025-07-23,T,0.54,0.53,T
2025-04-23,T,0.51,0.509,T
2025-01-27,T,0.54,0.4982,T
2024-10-23,T,0.6,0.569,T
2024-07-24,T,0.57,0.57,T
2024-04-24,T,0.55,0.54,T
2024-01-24,T,0.54,0.55,T
2023-10-19,T,0.64,0.63,T
2023-07-26,T,0.63,0.6,T
2023-04-20,T,0.6,0.59,T
2023-01-25,T,0.61,0.59,T
2022-10-20,T,0.68,0.61,T
2022-07-21,T,0.65,0.61,T
2022-04-21,T,0.77,0.75,T
2022-01-26,T,0.78,0.76,T
2021-10-21,T,0.87,0.78,T
2021-07-22,T,0.89,0.78,T
2021-04-22,T,0.86,0.78,T
2021-01-27,T,0.75,0.73,T
2020-10-22,T,0.76,0.77,T
2020-07-23,T,0.83,0.78,T
2020-04-22,T,0.84,0.84,T
2020-01-29,T,0.89,0.88,T
2019-10-28,T,0.94,0.93,T
2019-07-24,T,0.89,0.89,T
2019-04-24,T,0.86,0.85,T
2019-01-30,T,0.86,0.85,T
2018-10-24,T,0.9,0.93,T
2018-07-24,T,0.91,0.85,T
2018-04-25,T,0.85,0.87,T
2018-01-31,T,0.78,0.65,T
2017-10-24,T,0.74,0.75,T
2017-07-25,T,0.79,0.73,T
2017-04-25,T,0.74,0.74,T
2017-01-25,T,0.66,0.66,T
2016-10-22,T,0.74,0.74,T
2016-07-21,T,0.72,0.72,T
2016-04-26,T,0.72,0.69,T
2016-01-26,T,0.63,0.63,T
2015-10-22,T,0.74,0.68,T
2015-07-23,T,0.69,0.63,T
2015-04-22,T,0.63,0.62,T
2015-01-27,T,0.55,0.55,T
2014-10-22,T,0.63,0.64,T
2014-07-23,T,0.62,0.63,T
2014-04-22,T,0.71,0.7,T
2014-01-28,T,0.53,0.5,T
2013-10-23,T,0.66,0.65,T
2013-07-23,T,0.67,0.68,T
2013-04-23,T,0.64,0.64,T
2013-01-24,T,0.44,0.47,T
2012-10-24,T,0.63,0.6,T
2012-07-24,T,0.66,0.63,T
2012-04-24,T,0.6,0.57,T
2012-01-26,T,0.42,0.43,T
2011-10-20,T,0.61,0.61,T
2011-07-21,T,0.6,0.59,T
2011-04-20,T,0.57,0.57,T
2011-01-27,T,0.55,0.54,T
2010-10-21,T,0.55,0.55,T
2010-07-22,T,0.61,0.57,T
2010-04-21,T,0.59,0.54,T
2010-01-28,T,0.51,0.51,T
2009-10-22,T,0.54,0.5,T
2009-07-23,T,0.54,0.51,T
2009-04-22,T,0.53,0.48,T
2009-01-28,T,0.64,0.65,T
2008-10-22,T,0.67,0.71,T
2008-07-23,T,0.76,0.76,T
2008-04-22,T,0.74,0.74,T
2008-01-24,T,0.71,0.71,T
2007-10-23,T,0.71,0.71,T
2007-07-24,T,0.7,0.67,T
2007-04-24,T,0.65,0.61,T
2007-01-25,T,0.61,0.6,T
2006-10-23,T,0.63,0.58,T
2006-07-25,T,0.58,0.53,T
2006-04-25,T,0.52,0.49,T
2006-01-26,T,0.48,0.45,T
2005-10-20,T,0.47,0.41,T
2005-07-21,T,0.43,0.37,T
2005-04-25,T,0.34,0.33,T
2005-01-26,T,0.34,0.33,T
2004-10-21,T,0.38,0.38,T
2004-07-22,T,0.4,0.36,T
2004-04-21,T,0.37,0.32,T
2004-01-27,T,0.34,0.34,T
2003-10-21,T,0.37,0.39,T
2003-07-24,T,0.42,0.41,T
2003-04-24,T,0.42,0.36,T
2003-01-28,T,0.62,0.62,T
2002-10-24,T,0.51,0.54,T
2002-07-23,T,0.61,0.59,T
2002-04-18,T,0.51,0.51,T
2002-01-24,T,0.64,0.61,T
2001-10-22,T,0.59,0.6,T
2001-07-25,T,0.61,0.57,T
2001-04-23,T,0.51,0.51,T
2026-03-03,TGT,2.44,2.16,TGT
2025-11-19,TGT,1.78,1.71,TGT
2025-08-20,TGT,2.05,2.04,TGT
2025-05-21,TGT,1.3,1.56,TGT
2025-03-04,TGT,2.41,2.27,TGT
2024-11-20,TGT,1.85,2.3,TGT
2024-08-21,TGT,2.57,2.18,TGT
2024-05-22,TGT,2.03,2.06,TGT
2024-03-05,TGT,2.98,2.42,TGT
2023-11-15,TGT,2.1,1.48,TGT
2023-08-16,TGT,1.8,1.39,TGT
2023-05-17,TGT,2.05,1.76,TGT
2023-02-28,TGT,1.89,1.4,TGT
2022-11-16,TGT,1.54,2.13,TGT
2022-08-17,TGT,0.39,0.72,TGT
2022-05-18,TGT,2.19,3.07,TGT
2022-03-01,TGT,3.19,2.86,TGT
2021-11-17,TGT,3.03,2.83,TGT
2021-08-18,TGT,3.64,3.49,TGT
2021-05-19,TGT,3.69,2.25,TGT
2021-03-02,TGT,2.67,2.54,TGT
2020-11-18,TGT,2.79,1.61,TGT
2020-08-19,TGT,3.38,1.62,TGT
2020-05-20,TGT,0.59,0.4,TGT
2020-03-03,TGT,1.69,1.66,TGT
2019-11-20,TGT,1.36,1.19,TGT
2019-08-21,TGT,1.82,1.62,TGT
2019-05-22,TGT,1.53,1.43,TGT
2019-03-05,TGT,1.53,1.52,TGT
2018-11-20,TGT,1.09,1.12,TGT
2018-08-22,TGT,1.47,1.4,TGT
2018-05-23,TGT,1.32,1.39,TGT
2018-03-06,TGT,1.37,1.39,TGT
2017-11-15,TGT,0.91,0.86,TGT
2017-08-16,TGT,1.23,1.19,TGT
2017-05-17,TGT,1.21,0.91,TGT
2017-02-28,TGT,1.45,1.51,TGT
2016-11-16,TGT,1.04,0.83,TGT
2016-08-17,TGT,1.23,1.12,TGT
2016-05-18,TGT,1.29,1.19,TGT
2016-02-24,TGT,1.52,1.54,TGT
2015-11-18,TGT,0.86,0.86,TGT
2015-08-19,TGT,1.22,1.11,TGT
2015-05-20,TGT,1.1,1.03,TGT
2015-02-25,TGT,1.5,1.46,TGT
2014-11-19,TGT,0.54,0.47,TGT
2014-08-20,TGT,0.78,0.78,TGT
2014-05-21,TGT,0.7,0.71,TGT
2014-02-26,TGT,1.3,0.8,TGT
2013-11-21,TGT,0.84,0.62,TGT
2013-08-21,TGT,0.97,0.96,TGT
2013-05-22,TGT,0.82,0.85,TGT
2013-02-27,TGT,1.47,1.48,TGT
2012-11-15,TGT,0.81,0.77,TGT
2012-08-15,TGT,1.06,1.01,TGT
2012-05-16,TGT,1.04,1.01,TGT
2012-02-23,TGT,1.43,1.4,TGT
2011-11-16,TGT,0.82,0.74,TGT
2011-08-17,TGT,1.03,0.97,TGT
2011-05-18,TGT,0.99,0.94,TGT
2011-02-24,TGT,1.38,1.4,TGT
2010-11-17,TGT,0.68,0.68,TGT
2010-08-18,TGT,0.92,0.92,TGT
2010-05-19,TGT,0.9,0.86,TGT
2010-02-23,TGT,1.24,1.16,TGT
2009-11-17,TGT,0.58,0.5,TGT
2009-08-18,TGT,0.79,0.66,TGT
2009-05-20,TGT,0.69,0.6,TGT
2009-02-24,TGT,0.81,0.83,TGT
2008-11-17,TGT,0.49,0.48,TGT
2008-08-19,TGT,0.82,0.76,TGT
2008-05-20,TGT,0.74,0.71,TGT
2008-02-26,TGT,1.23,1.22,TGT
2007-11-20,TGT,0.56,0.62,TGT
2007-08-21,TGT,0.8,0.8,TGT
2007-05-23,TGT,0.75,0.71,TGT
2007-02-27,TGT,1.29,1.27,TGT
2006-11-14,TGT,0.59,0.55,TGT
2006-08-10,TGT,0.7,0.69,TGT
2006-05-15,TGT,0.63,0.64,TGT
2005-11-10,TGT,0.49,0.45,TGT
2005-08-11,TGT,0.61,0.59,TGT
2005-05-12,TGT,0.55,0.53,TGT
2004-11-11,TGT,0.37,0.38,TGT
2004-08-12,TGT,0.4,0.47,TGT
2004-05-13,TGT,0.48,0.47,TGT
2003-11-13,TGT,0.33,0.33,TGT
2003-08-14,TGT,0.39,0.4,TGT
2003-05-15,TGT,0.38,0.39,TGT
2002-11-14,TGT,0.3,0.28,TGT
2002-08-15,TGT,0.38,0.37,TGT
2002-05-21,TGT,0.38,0.36,TGT
2001-11-20,TGT,0.25,0.25,TGT
2001-08-21,TGT,0.3,0.3,TGT
2001-05-29,TGT,0.28,0.28,TGT
2001-03-06,TGT,0.61,0.59,TGT
2000-11-14,TGT,0.24,0.23,TGT
2000-08-15,TGT,0.28,0.28,TGT
2000-05-16,TGT,0.26,0.24,TGT
2000-02-29,TGT,0.56,0.55,TGT
2026-01-29,TMO,6.57,6.45,TMO
2025-10-22,TMO,5.79,5.5,TMO
2025-07-23,TMO,5.36,5.23,TMO
2025-04-23,TMO,5.15,5.1,TMO
2025-01-30,TMO,6.1,5.94,TMO
2024-10-23,TMO,5.28,5.25,TMO
2024-07-24,TMO,5.37,5.12,TMO
2024-04-24,TMO,5.11,4.71,TMO
2024-01-31,TMO,5.67,5.64,TMO
2023-10-25,TMO,5.69,5.61,TMO
2023-07-26,TMO,5.15,5.43,TMO
2023-04-26,TMO,5.03,4.95,TMO
2023-02-01,TMO,5.4,5.19,TMO
2022-10-26,TMO,5.08,4.78,TMO
2022-07-28,TMO,5.51,4.99,TMO
2022-04-28,TMO,7.25,6.18,TMO
2022-02-02,TMO,6.54,5.22,TMO
2021-10-27,TMO,5.76,4.67,TMO
2021-07-28,TMO,5.6,5.44,TMO
2021-04-29,TMO,7.21,6.65,TMO
2021-02-01,TMO,7.09,6.56,TMO
2020-10-21,TMO,5.63,4.31,TMO
2020-07-22,TMO,3.89,2.67,TMO
2020-04-22,TMO,2.94,2.79,TMO
2020-01-30,TMO,3.55,3.54,TMO
2019-10-23,TMO,2.94,2.88,TMO
2019-07-24,TMO,3.04,3.0,TMO
2019-04-24,TMO,2.81,2.74,TMO
2019-01-30,TMO,3.25,3.19,TMO
2018-10-24,TMO,2.62,2.55,TMO
2018-07-25,TMO,2.75,2.63,TMO
2018-04-25,TMO,2.5,2.42,TMO
2018-01-31,TMO,2.79,2.66,TMO
2017-10-25,TMO,2.31,2.24,TMO
2017-07-26,TMO,2.3,2.27,TMO
2017-04-26,TMO,2.08,2.02,TMO
2017-01-31,TMO,2.41,2.37,TMO
2016-10-27,TMO,2.03,1.97,TMO
2016-07-28,TMO,2.03,2.0,TMO
2016-04-28,TMO,1.8,1.74,TMO
2016-01-28,TMO,2.12,2.11,TMO
2015-10-21,TMO,1.8,1.79,TMO
2015-07-22,TMO,1.84,1.78,TMO
2015-04-22,TMO,1.63,1.61,TMO
2015-01-29,TMO,1.99,1.94,TMO
2014-10-22,TMO,1.71,1.69,TMO
2014-07-23,TMO,1.72,1.62,TMO
2014-04-23,TMO,1.53,1.4,TMO
2014-01-30,TMO,1.43,1.38,TMO
2013-10-23,TMO,1.3,1.28,TMO
2013-07-24,TMO,1.32,1.3,TMO
2013-04-24,TMO,1.37,1.29,TMO
2013-01-31,TMO,1.36,1.28,TMO
2012-10-24,TMO,1.19,1.16,TMO
2012-07-25,TMO,1.22,1.16,TMO
2012-04-25,TMO,1.17,1.11,TMO
2012-02-01,TMO,1.18,1.15,TMO
2011-10-26,TMO,1.07,1.07,TMO
2011-07-27,TMO,0.99,0.98,TMO
2011-04-27,TMO,0.92,0.88,TMO
2011-02-02,TMO,1.0,0.95,TMO
2010-10-27,TMO,0.9,0.83,TMO
2010-07-27,TMO,0.84,0.84,TMO
2010-04-28,TMO,0.84,0.75,TMO
2010-02-03,TMO,0.91,0.88,TMO
2009-10-22,TMO,0.78,0.75,TMO
2009-07-23,TMO,0.74,0.66,TMO
2009-04-23,TMO,0.62,0.7,TMO
2009-02-04,TMO,0.88,0.83,TMO
2008-10-23,TMO,0.76,0.76,TMO
2008-07-24,TMO,0.79,0.77,TMO
2008-04-24,TMO,0.74,0.72,TMO
2008-02-06,TMO,0.76,0.69,TMO
2007-10-25,TMO,0.65,0.63,TMO
2007-07-26,TMO,0.65,0.6,TMO
2007-04-26,TMO,0.59,0.53,TMO
2007-02-08,TMO,0.57,0.53,TMO
2006-10-25,TMO,0.44,0.43,TMO
2006-07-26,TMO,0.42,0.4,TMO
2006-04-26,TMO,0.39,0.36,TMO
2006-02-02,TMO,0.49,0.47,TMO
2005-10-26,TMO,0.4,0.39,TMO
2005-07-27,TMO,0.36,0.35,TMO
2005-04-27,TMO,0.31,0.31,TMO
2005-02-02,TMO,0.38,0.39,TMO
2004-10-26,TMO,0.32,0.3,TMO
2004-07-27,TMO,0.29,0.29,TMO
2004-04-27,TMO,0.27,0.27,TMO
2004-02-04,TMO,0.35,0.34,TMO
2003-10-21,TMO,0.27,0.27,TMO
2003-07-22,TMO,0.26,0.24,TMO
2003-04-23,TMO,0.22,0.23,TMO
2003-02-05,TMO,0.31,0.29,TMO
2002-10-22,TMO,0.23,0.23,TMO
2002-07-23,TMO,0.24,0.22,TMO
2002-04-25,TMO,0.2,0.19,TMO
2002-02-13,TMO,0.25,0.23,TMO
2001-10-24,TMO,0.22,0.21,TMO
2001-07-26,TMO,0.23,0.23,TMO
2001-04-26,TMO,0.21,0.18,TMO
2026-02-11,TMUS,1.88,2.05,TMUS
2025-10-23,TMUS,2.59,2.4,TMUS
2025-07-23,TMUS,2.84,2.67,TMUS
2025-04-24,TMUS,2.58,2.47,TMUS
2025-01-29,TMUS,2.57,2.29,TMUS
2024-10-23,TMUS,2.61,2.42,TMUS
2024-07-31,TMUS,2.49,2.28,TMUS
2024-04-25,TMUS,2.0,1.87,TMUS
2024-01-25,TMUS,1.67,1.9,TMUS
2023-10-25,TMUS,1.82,1.74,TMUS
2023-07-27,TMUS,1.86,1.69,TMUS
2023-04-27,TMUS,1.58,1.48,TMUS
2023-02-01,TMUS,1.18,1.1,TMUS
2022-10-27,TMUS,0.4,0.04358,TMUS
2022-07-27,TMUS,1.43,0.41,TMUS
2022-04-27,TMUS,0.57,0.33,TMUS
2022-02-02,TMUS,1.1,0.16,TMUS
2021-11-02,TMUS,0.55,0.53,TMUS
2021-07-29,TMUS,0.78,0.53,TMUS
2021-05-04,TMUS,0.74,0.57,TMUS
2021-02-04,TMUS,1.03,0.51,TMUS
2020-11-05,TMUS,1.0,0.43,TMUS
2020-08-06,TMUS,0.61,0.11,TMUS
2020-05-06,TMUS,1.1,1.02,TMUS
2020-02-06,TMUS,0.87,0.83,TMUS
2019-10-28,TMUS,1.01,0.96,TMUS
2019-07-25,TMUS,1.09,0.97,TMUS
2019-04-25,TMUS,1.06,0.91,TMUS
2019-02-07,TMUS,0.75,0.69,TMUS
2018-10-30,TMUS,0.93,0.85,TMUS
2018-08-01,TMUS,0.92,0.87,TMUS
2018-05-01,TMUS,0.78,0.71,TMUS
2018-02-08,TMUS,0.48,0.37,TMUS
2017-10-23,TMUS,0.63,0.46,TMUS
2017-07-19,TMUS,0.67,0.38,TMUS
2017-04-24,TMUS,0.46,0.35,TMUS
2017-02-14,TMUS,0.45,0.3,TMUS
2016-10-24,TMUS,0.27,0.22,TMUS
2016-07-27,TMUS,0.25,0.2,TMUS
2016-04-26,TMUS,0.56,0.1,TMUS
2016-02-17,TMUS,0.34,0.15,TMUS
2015-10-27,TMUS,0.15,0.3,TMUS
2015-07-30,TMUS,0.42,0.18,TMUS
2015-04-28,TMUS,-0.09,-0.07,TMUS
2015-02-19,TMUS,0.12,0.05,TMUS
2014-10-27,TMUS,-0.12,-0.00779,TMUS
2014-07-30,TMUS,0.48,0.08,TMUS
2014-05-01,TMUS,-0.19,-0.08,TMUS
2014-02-25,TMUS,-0.03,-0.15,TMUS
2013-11-07,TMUS,-0.04,-0.01581,TMUS
2013-08-08,TMUS,0.03,0.07,TMUS
2013-04-24,TMUS,0.12,0.18,TMUS
2013-02-26,TMUS,0.18,0.23,TMUS
2012-10-30,TMUS,0.76,0.52,TMUS
2012-07-26,TMUS,0.82,0.43,TMUS
2012-04-26,TMUS,0.12,0.34,TMUS
2012-02-23,TMUS,0.5,0.32,TMUS
2011-11-01,TMUS,0.38,0.46,TMUS
2011-08-02,TMUS,0.46,0.55,TMUS
2011-05-03,TMUS,0.3,0.38,TMUS
2011-02-24,TMUS,0.42,0.33,TMUS
2010-11-04,TMUS,0.44,0.43,TMUS
2010-08-05,TMUS,0.44,0.26,TMUS
2010-05-06,TMUS,0.12,0.12,TMUS
2010-02-25,TMUS,0.18,0.12,TMUS
2009-11-05,TMUS,0.42,0.19,TMUS
2009-08-06,TMUS,0.14,0.27,TMUS
2009-05-07,TMUS,0.24,0.17,TMUS
2009-02-26,TMUS,0.08,0.15,TMUS
